review_id,review_text,sentiment
19471,Weak plot and poor performances. One of the worst movies I've seen. Disappointing.,0
19836,A MESS — CONFUSING AND UNENGAGING. THE CINEMATOGRAPHY WAS DECENT.,0
3979,Fantastic plot and wonderful performances. The dialogues were sharp.,1
6422,A very satisfying cinematic experience.,1
3376,A frustrating and forgettable movie.,0
13610,ONE OF THE WORST MOVIES I'VE SEEN. DISAPPOINTING. THE DIALOGUES WERE SHARP. A very satisfying cinematic experience.,0
16925,A mess — confusing and unengaging. The dialogues were sharp. One of the worst movies I've seen. Disappointing.,0
4780,A frustrating and forgettable movie. I liked the character arcs.,0
6933,"I hated this movie, it was boring and the acting was terrible. The visual effects were impressive.",0
17687,FANTASTIC PLOT AND WONDERFUL PERFORMANCES.,1
17026,Terrible film. The plot was weak and predictable.,0
2623,Weak plot and poor performances.,0
11929,A FRUSTRATING AND FORGETTABLE MOVIE.,0
18086,"Entertaining, emotional and beautifully directed.",1
18731,"Waste of time, not worth watching.",0
4581,One of the worst movies I've seen. Disappointing. It had funny moments.,0
15096,TERRIBLE FILM. THE PLOT WAS !EAK AND PREDICTABLE.,0
12316,One of the best movies I've seen this year. Brilliant! The script needed polishing.,1
12472,ONE OF THE WORST MOVIES I'VE SEEN. DISAPPOINTING.,0
9203,BAD PRODUCTION AND THE CAST SEEMED UNINTERESTED. THE DIALOGUES WERE SHARP.,0
16205,A very satisfying cinematic experience. The script needed polishing.,1
6464,Weak plot and poor performances.,0
11711,Poorly written and badly executed.,0
1154,Amazing film! The story was gripping and I was impressed.,1
16497,FANTASTIC PLOT AND WONDERFUL PERFORMANCES. IT MISSED EMOTIONAL DEPTH.,1
9927,"I HATED THIS MOVIE, IT WAS BORING AND THE ACTING WAS TERRIBLE.",0
17966,Bad production and the cast seemed uninterested. The cinematography was decent.,0
16970,Weak plot and poor performances. It missed emotional depth.,0
16829,"I loved this movie, it was fantastic and the acting was superb.",1
11904,Excellent production and the cast did a marvelous job. It had funny moments.,1
9202,A masterpiece — compelling and heartwarming.,1
17671,Bad production and the cast seemed uninterested. The pace felt slow.,0
5636,Weak plot and poor performances.,0
4881,Amazing film! The story was gripping and I was impressed. I liked the character arcs.,1
14659,A masterpiece — compelling and heartwarming. It missed emotional depth.,1
4025,"Entertaining, emotional and beautifully directed.",1
7201,One of the best movies I've seen this year. Brilliant!,1
8188,Poorly written and badly executed. I liked the character arcs. Terrible film. The plot was weak and predictable.,0
4511,A masterpiece — compelling and heartwarming.,1
4073,"Entertaining, emotional and beautifully directed.",1
11025,Poorly written and badly executed.,0
18865,A very satisfying cinematic experience. I liked the character arcs.,1
17225,A mess — confusing and unengaging. I liked the character arcs.,0
19661,Excellent production and the cast did a marvelous job. It had funny moments.,1
17064,Terrible film. The plot was weak and predictable.,0
853,"I HATED THIS MOVIE, IT WAS BORING AND THE ACTING WAS TERRIBLE.",0
468,A frustrating and forgettable movie. It missed emotional depth.,0
6663,Poorly written and badly executed.,0
12326,One of the best movies I've seen this year. Brilliant!,1
16819,"Great experience, highly recommend to everyone.",1
10498,"I HATED THIS MOVIE, IT WAS BO?ING AND THE ACTING WAS TERRIBLE.",0
16755,Waste of time! not worth watching.,0
19972,One of the worst movies I've seen. Disappointing. It had funny moments.,0
11496,AMAZING FILM! THE STORY WAS GRIPPING AND I WAS IMPRESSED.,1
10733,A masterpiece — compelling and heartwarming. It had funny moments.,1
737,Excellent production and the cast did a marvelous job. One of the worst movies I've seen. Disappointing.,1
8137,I did not enjoy it; wouldn't recommend.,0
11124,One of the best movies I've seen this year. Brilliant! The pace felt slow. Excellent production and the cast did a marvelous job.,1
11794,Poorly written and badly executed. A mess — confusing and unengaging.,0
12091,ONE OF THE BEST MOVIES I'VE SEEN THIS YEAR. BRILLIANT! IT MISSED EMOTIONAL DEPTH.,1
11508,"Great experience, highly recommend to everyone. The script needed polishing.",1
451,A very satisfying cinematic experience.,1
10947,I really enjoyed it; will watch again.,1
7015,Amazing film! The story was gripping and I was impressed. The pace felt slow.,1
2458,Terrible film. The plot was weak and predictable.,0
6864,A frustrating and forgettable movie.,0
15425,A very satisfying cinematic experience. The soundtrack was forgettable.,1
17991,"Entertaining, emot!onal and beautifully directed.",1
2393,I really enjoyed it; will watch again. It had funny moments. A masterpiece — compelling and heartwarming.,1
15781,Fantastic plot and wonderful performances.,1
8723,Weak plot and poor performances.,0
12093,"Weak plot and poor performances. Waste of time, not worth watching.",0
4837,Poorly written and badly executed.,0
1145,"Waste of time, not worth watching. It missed emotional depth.",0
14554,"I hated this movie, it was boring and the acting was terrible.",0
19965,Excellent production and the cast did a marvelous job.,1
5413,"Great experience, highly recommend to everyone.",1
11184,"I hated this movie, it was boring and the acting was terrible. The cinematography was decent. One of the worst movies I've seen. Disappointing.",0
2134,"I loved this movie, it was fantastic and the acting was superb. The cinematography was decent.",1
2938,ONE OF THE BEST MOVIES I'VE SEEN THIS YEAR. BRILLIANT! THE DIALOGUES WERE SHARP.,1
13625,"I hated this movie, it was boring and the acting was terrible. The pace felt slow. Great experience, highly recommend to everyone.",0
13867,"I loved this movie, it was fantastic and the acting was superb.",1
12234,"I loved this movie, it was fantastic and the acting was superb.",1
42,One of the best movies I've seen this year. Brilliant! The soundtrack was forgettable.,1
3283,One of the best movies I've seen this year. Brilliant! I did not enjoy it; wouldn't recommend.,1
12690,A very satisfying cinematic experience.,1
13307,"Waste of time, not worth watching.",0
11231,One of the best movies I've seen this year. Brilliant!,1
1867,I DID NOT ENJOY IT; WOULDN'T RECOMMEND.,0
14429,I did not enjoy it; wouldn't recommend. It missed emotional depth.,0
2451,A frustrating and forgettable movie.,0
3071,A mess — confusing and unengaging.,0
10506,Poorly written and badly executed.,0
13699,"Great experience, highly recommend to everyone.",1
1124,One of the best movies I've seen this year. Brilliant!,1
2335,A frustrating and forgettable movie.,0
19015,I did not enjoy it; wouldn't recommend.,0
13133,One of the best movies I've seen this year. Brilliant! I liked the character arcs. Amazing film! The story was gripping and I was impressed.,1
19002,"I loved this movie, it was fantastic and the acting was superb. A frustrating and forgettable movie.",1
15567,I did not enjoy it; wouldn't recommend.,0
2409,"Waste of time, not worth watching. The visual effects were impressive.",0
17818,"I hated this movie, it was boring and the acting was terrible.",0
9459,Terrible film. The plot was weak and predictable. I liked the character arcs.,0
14218,One of the best movies I've seen this year. Brilliant! Excellent production and the cast did a marvelous job.,1
1348,"Entertaining, emotional and beautifully directed.",1
5926,A frustrating and forgettable movie. The script needed polishing.,0
8356,Poorly written and badly executed. It missed emotional depth.,0
5344,Excellent production and the cast did a marvelous job. The cinematography was decent.,1
9049,Amazing film! The story was gripping and I was impressed.,1
3888,One of the worst movies I've seen. Disa.pointing.,0
5333,"Waste of time, not worth watching. The cinematography was decent.",0
19476,"Great experience, highly recommend to everyone. The cinematography was decent.",1
17695,A mess — confusing and unengaging.,0
19333,"E!tertaining, emotional and beautifully directed.",1
36,A masterpiece — compelling and heartwarming. It missed emotional depth.,1
7480,One of the worst movies I've seen. Disappointing. The cinematography was decent.,0
18391,One of the worst movies I've seen. Disappointing.,0
10205,One of the worst movies I've seen. Disappointing. I did not enjoy it; wouldn't recommend.,0
6602,Weak plot and poor performances. The script needed polishing.,0
19738,Fantastic plot and wonderful performances. It missed emotional depth.,1
5837,A mess — confusing and unengaging.,0
2316,"I loved this movie, it was fantastic and the acting was superb.",1
14967,"One of the worst movies I've seen. Disappointing. The cinematography was decent. Entertaining, emotional and beautifully directed.",0
2700,Bad production and the cast seemed uninterested.,0
622,"GREAT EXPERIENCE, HIGHLY RECOMMEND TO EVERYONE. IT MISSED EMOTIONAL DEPTH.",1
1979,A MASTERPIECE — COMPELLING AND HEARTWARMING.,1
15012,"ENTERTAINING, EMOTIONAL AND BEAUTIFULLY DIRECTED.",1
324,One of the best movies I've seen this year. Brilliant!,1
8731,I did not enjoy it; wouldn't recommend.,0
12741,I did not e.joy it; wouldn't recommend.,0
2309,"Entertaining, emotional and beautifully directed.",1
3487,"I hated this movie, it was boring and the acting was terrible.",0
13012,Fantastic plot and wonderful performances.,1
5019,Fantastic plot and wonderful performances.,1
10125,A mess — confusing and unengaging. The soundtrack was forgettable.,0
1228,Amazing film! The story was gripping and I was impressed.,1
4169,Poorly written and badly executed.,0
7725,TERRIBLE FILM. THE PLOT WAS WEAK AND PREDICTABLE.,0
8680,"I hated this movie, it was boring and the acting was terrible.",0
19044,I did not enjoy it; wouldn't recommend. The dialogues were sharp.,0
13992,Excellent production and the cast did a marvelous job. The script needed polishing.,1
19666,"I loved this movie, it was fantastic and the acting was superb.",1
16560,I really enjoyed it; will watch again.,1
11415,A mess — confusing and unengaging. The soundtrack was forgettable.,0
14279,Bad production and the cast seemed uninterested. It missed emotional depth.,0
18728,One of the worst movies I've seen. Disappointing.,0
4098,"Entertaining, emotional and beautifully directed.",1
3572,Terrible film. The plot was weak and predictable.,0
11016,"Entertaining, emotional and beautifully directed. A very satisfying cinematic experience.",1
3044,"Entertaining, emotional and beautifully directed. The visual effects were impressive.",1
6378,"Entertaining, emotional and beautifully directed.",1
9377,Bad production and the cast seemed uninterested. The visual effects were impressive.,0
17317,"I loved this movie, it was fantastic and the acting was superb. It missed emotional depth.",1
5353,I really enjoyed it; will watch again. It had funny moments.,1
7663,I really enjoyed it; will watch again. A frustrating and forgettable movie.,1
11944,Weak plot and poor performances. The cinematography was decent.,0
5991,Poorly written and badly executed.,0
6428,Terrible film. The plot was weak and predictable. The cinematography was decent.,0
10995,"Waste of time, not worth watching.",0
18635,A masterpiece — compelling and heartwarming. Amazing film! The story was gripping and I was impressed.,1
4448,A mess — confusing and unengaging. The pace felt slow.,0
1262,"I loved this movie, it was fantastic and the acting was superb. Amazing film! The story was gripping and I was impressed.",1
13065,"WASTE OF TIME, NOT WORTH WATCHING. Terrible film. The plot was weak and predictable.",0
5684,Terrible film. The plot was weak and predictable. The visual effects were impressive.,0
17729,Excellent production and the cast did a marvelous job.,1
5997,Excellent production and the cast did a marvelous job.,1
15974,Poorly written and badly executed. It had funny moments. Amazing film! The story was gripping and I was impressed.,0
13686,Excellent production and the cast did a marvelous job.,1
14898,"I loved this movie, it was fantastic and the acting was superb. It had funny moments.",1
8198,ONE OF THE BEST MOVIES I'VE SEEN THIS YEAR. BRILLIANT!,1
2772,One of the worst movies I've seen. Disappointing.,0
6686,One of the best movies I've seen this year. Brilliant! I liked the character arcs.,1
18751,Excellent production and the cast did a marvelous job.,1
16466,Amazing film! The story was gripping and I was impressed.,1
19844,"Great experience, highly recommend to everyone. I liked the character arcs.",1
18338,I did not enjoy it; wouldn't recommend. The dialogues were sharp.,0
2251,Poorly written and badly executed. It had funny moments.,0
12180,A frustrating and forgettable movie.,0
12802,A frustrating and forgettable movie. I liked the character arcs.,0
3249,Fantastic plot and wonderful performances. The cinematography was decent.,1
